Year,Id,Predicted.Values
2013,11016372,Lost
2015,11016375,Retained
2015,11016379,Retained
2013,11016381,Lost
2015,11016382,Retained
2015,11016385,Retained
2015,11016386,Retained
2015,11016392,Retained
2015,11016402,Retained
2015,11016415,Retained
2015,11016418,Retained
2015,11016471,Retained
2014,11016484,Retained
2015,11016486,Retained
2014,11016488,Retained
2013,11016522,Retained
2014,11016528,Retained
2014,11016556,Retained
2014,11016558,Retained
2013,11016590,Lost
2015,11016614,Retained
2014,11016616,Retained
2014,11016625,Retained
2015,11016660,Retained
2015,11016664,Retained
2015,11016674,Retained
2015,11016681,Retained
2015,11016682,Retained
2015,11016685,Retained
2015,11016693,Retained
2015,11016712,Retained
2015,11016722,Retained
2014,11016733,Retained
2014,11016735,Retained
2015,11016751,Retained
2014,11016762,Retained
2014,11016770,Retained
2015,11016772,Retained
2014,11016779,Retained
2014,11016780,Retained
2014,11016783,Retained
2015,11016784,Retained
2015,11016786,Retained
2015,11016787,Retained
2015,11016816,Retained
2015,11016824,Retained
2014,11016843,Retained
2013,11016845,Retained
2013,11016862,Lost
2013,11016868,Lost
2015,11016874,Retained
2014,11016879,Retained
2014,11016880,Retained
2015,11016882,Retained
2014,11016925,Retained
2015,11016926,Retained
2015,11016933,Retained
2015,11016962,Retained
2015,11016963,Retained
2014,11016965,Retained
2014,11017017,Retained
2015,11017018,Retained
2013,11017024,Retained
2014,11017030,Retained
2014,11017045,Retained
2015,11017048,Retained
2015,11017055,Retained
2015,11017080,Retained
2015,11017086,Retained
2015,11017087,Retained
2015,11017088,Retained
2015,11017089,Retained
2013,11017107,Retained
2015,11017109,Retained
2015,11017110,Retained
2015,11017112,Retained
2015,11017114,Retained
2014,11017116,Retained
2014,11017117,Retained
2014,11017152,Retained
2013,11017181,Retained
2014,11017183,Retained
2015,11017204,Retained
2015,11017206,Retained
2015,11017259,Retained
2013,11017296,Lost
2014,11017302,Retained
2014,11017312,Retained
2014,11017320,Retained
2015,11017321,Retained
2014,11017324,Retained
2013,11017326,Lost
2015,11017353,Retained
2015,11017390,Retained
2014,11017392,Retained
2014,11017394,Retained
2014,11017415,Retained
2015,11017424,Retained
2014,11017472,Retained
2014,11017473,Retained
2015,11017494,Retained
2014,11017495,Retained
2014,11017519,Retained
2014,11017524,Retained
2014,11017534,Retained
2015,11017556,Retained
2015,11017559,Retained
2014,11017571,Retained
2013,11017592,Retained
2015,11017666,Retained
2015,11017683,Retained
2014,11017688,Retained
2015,11017695,Retained
2014,11017701,Retained
2015,11017703,Retained
2015,11017706,Retained
2015,11017714,Retained
2014,11017733,Retained
2014,11017735,Retained
2015,11017736,Retained
2015,11017737,Retained
2015,11017738,Retained
2015,11017742,Retained
2013,11017743,Retained
2015,11017748,Retained
2015,11017753,Retained
2015,11017756,Retained
2014,11017757,Retained
2015,11017773,Retained
2014,11017775,Retained
2015,11017780,Retained
2014,11017801,Retained
2014,11017804,Retained
2015,11017806,Retained
2013,11017821,Retained
2014,11017824,Retained
2014,11017834,Retained
2015,11017844,Retained
2015,11017845,Retained
2014,11017847,Retained
2014,11017848,Retained
2014,11017854,Retained
2015,11017856,Retained
2014,11017871,Retained
2014,11017872,Retained
2013,11017877,Retained
2014,11017878,Retained
2015,11017880,Retained
2015,11017881,Retained
2015,11017882,Retained
2015,11017883,Retained
2014,11017884,Retained
2014,11017894,Retained
2014,11017899,Retained
2014,11017902,Retained
2014,11017903,Retained
2014,11017904,Retained
2015,11017907,Retained
2015,11017913,Retained
2015,11017925,Retained
2015,11017929,Retained
2014,11017939,Retained
2014,11017947,Retained
2015,11017949,Retained
2015,11017951,Retained
2014,11017953,Retained
2014,11017971,Retained
2015,11017978,Retained
2014,11017981,Retained
2013,11017983,Lost
2015,11018000,Retained
2015,11018043,Retained
2014,11018070,Retained
2015,11018071,Retained
2014,11018079,Retained
2014,11018081,Retained
2015,11018085,Retained
2014,11018101,Retained
2015,11018102,Retained
2015,11018104,Retained
2015,11018105,Retained
2015,11018108,Retained
2015,11018109,Retained
2014,11018110,Retained
2015,11018113,Retained
2015,11018118,Retained
2015,11018157,Retained
2013,11018178,Lost
2014,11018208,Retained
2014,11018231,Retained
2015,11018305,Retained
2015,11018306,Retained
2015,11018320,Retained
2015,11018323,Retained
2015,11018324,Retained
2014,11018341,Retained
2015,11018354,Retained
2015,11018355,Retained
2015,11018356,Retained
2013,11018357,Lost
2014,11018366,Retained
2014,11018369,Retained
2014,11018382,Retained
2015,11018383,Retained
2014,11018400,Retained
2015,11018410,Retained
2014,11018411,Retained
2015,11018421,Retained
2015,11018434,Retained
2015,11018437,Retained
2015,11018441,Retained
2014,11018442,Retained
2015,11018443,Retained
2013,11018455,Retained
2014,11018488,Retained
2013,11018489,Lost
2015,11018499,Retained
2014,11018506,Retained
2014,11018591,Retained
2014,11018613,Retained
2014,11018614,Retained
2014,11018621,Retained
2015,11018632,Retained
2015,11018644,Retained
2015,11018645,Retained
2014,11018647,Retained
2015,11018660,Retained
2015,11018667,Retained
2014,11018670,Retained
2014,11018737,Retained
2015,11018752,Retained
2014,11018764,Retained
2015,11018766,Retained
2014,11018767,Retained
2015,11018769,Retained
2015,11018776,Retained
2014,11018788,Retained
2015,11018789,Retained
2014,11018792,Retained
2015,11018795,Retained
2015,11018823,Retained
2015,11018824,Retained
2014,11018829,Retained
2014,11018831,Retained
2014,11018832,Retained
2015,11018846,Retained
2014,11018847,Retained
2014,11018848,Retained
2013,11018884,Lost
2015,11018903,Retained
2014,11018910,Retained
2014,11018912,Retained
2014,11018922,Retained
2014,11018924,Retained
2015,11018967,Retained
2015,11018975,Retained
2015,11018994,Retained
2013,11019032,Lost
2014,11019039,Retained
2014,11019106,Retained
2015,11019113,Retained
2014,11019114,Retained
2015,11019115,Retained
2015,11019124,Retained
2015,11019127,Retained
2014,11019128,Retained
2015,11019129,Retained
2015,11019133,Retained
2015,11019134,Retained
2015,11019136,Lost
2014,11019139,Retained
2015,11019141,Retained
2014,11019144,Retained
2014,11019145,Retained
2015,11019158,Retained
2014,11019161,Retained
2014,11019163,Retained
2015,11019166,Retained
2014,11019167,Retained
2014,11019168,Retained
2015,11019184,Retained
2014,11019193,Retained
2014,11019217,Retained
2015,11019231,Retained
2015,11019237,Retained
2015,11019245,Retained
2014,11019257,Retained
2013,11019259,Retained
2014,11019270,Retained
2014,11019303,Retained
2015,11019305,Retained
2013,11019317,Retained
2014,11019327,Retained
2014,11019336,Retained
2014,11019337,Retained
2014,11019342,Retained
2014,11019355,Retained
2014,11019356,Retained
2015,11019363,Retained
2014,11019370,Retained
2014,11019374,Retained
2014,11019376,Retained
2014,11019377,Retained
2014,11019380,Retained
2015,11019423,Retained
2014,11019427,Retained
2014,11019445,Retained
2015,11019474,Retained
2014,11019521,Retained
2014,11019522,Retained
2015,11019527,Retained
2013,11019553,Lost
2015,11019567,Retained
2013,11019570,Lost
2014,11019571,Retained
2014,11019577,Retained
2015,11019579,Retained
2014,11019581,Retained
2014,11019587,Retained
2015,11019598,Retained
2015,11019602,Retained
2015,11019603,Retained
2015,11019604,Retained
2015,11019607,Retained
2014,11019613,Retained
2014,11019615,Retained
2015,11019616,Retained
2014,11019617,Retained
2015,11019619,Retained
2014,11019620,Retained
2014,11019621,Retained
2013,11019641,Retained
2015,11019652,Retained
2015,11019655,Retained
2014,11019657,Retained
2015,11019665,Retained
2015,11019666,Retained
2015,11019677,Retained
2015,11019677,Retained
2014,11019684,Retained
2015,11019686,Retained
2014,11019701,Retained
2014,11019715,Retained
2014,11019717,Retained
2015,11019739,Retained
2014,11019747,Retained
2014,11019774,Retained
2014,11019776,Retained
2014,11019778,Retained
2015,11019795,Retained
2015,11019800,Retained
2015,11019802,Retained
2015,11019803,Retained
2014,11019818,Retained
2014,11019840,Retained
2015,11019842,Retained
2015,11019846,Retained
2015,11019856,Retained
2014,11019888,Retained
2014,11019907,Retained
2014,11019928,Retained
2013,11019939,Retained
2014,11019985,Retained
2014,11019988,Retained
2015,11019989,Retained
2014,11019992,Retained
2014,11020007,Retained
2014,11020008,Retained
2014,11020044,Retained
2014,11020046,Retained
2014,11020047,Retained
2015,11020049,Retained
2014,11020052,Retained
2015,11020062,Retained
2015,11020069,Retained
2014,11020074,Retained
2015,11020078,Retained
2015,11020083,Retained
2014,11020086,Retained
2014,11020093,Retained
2014,11020102,Retained
2015,11020105,Retained
2015,11020124,Retained
2014,11020138,Retained
2014,11020151,Retained
2015,11020155,Retained
2015,11020171,Retained
2014,11020174,Retained
2014,11020176,Retained
2015,11020178,Retained
2014,11020191,Retained
2015,11020193,Retained
2015,11020204,Retained
2014,11020231,Retained
2015,11020251,Retained
2014,11020252,Retained
2014,11020270,Retained
2014,11020279,Retained
2014,11020316,Retained
2014,11020324,Retained
2014,11020332,Retained
2014,11020335,Retained
2015,11020338,Retained
2013,11020350,Lost
2015,11020356,Retained
2013,11020379,Retained
2015,11020385,Retained
2014,11020431,Retained
2015,11020443,Retained
2014,11020444,Retained
2014,11020445,Retained
2014,11020460,Retained
2015,11020470,Retained
2015,11020471,Retained
2015,11020472,Retained
2014,11020491,Retained
2013,11020493,Lost
2015,11020494,Retained
2015,11020522,Retained
2015,11020535,Retained
2015,11020537,Retained
2014,11020541,Retained
2015,11020542,Retained
2014,11020543,Retained
2015,11020544,Retained
2014,11020554,Retained
2014,11020565,Retained
2014,11020567,Retained
2013,11020568,Retained
2014,11020570,Retained
2014,11020579,Retained
2015,11020585,Retained
2015,11020593,Retained
2015,11020596,Retained
2014,11020609,Retained
2015,11020610,Retained
2014,11020612,Retained
2015,11020637,Retained
2015,11020654,Retained
2014,11020670,Retained
2015,11020682,Retained
2015,11020683,Retained
2015,11020689,Retained
2015,11020690,Retained
2014,11020691,Retained
2014,11020692,Retained
2015,11020701,Retained
2015,11020706,Retained
2015,11020714,Retained
2014,11020717,Retained
2013,11020742,Lost
2014,11020744,Retained
2014,11020748,Retained
2014,11020751,Retained
2014,11020753,Retained
2014,11020754,Retained
2015,11020756,Retained
2015,11020765,Retained
2013,11020767,Lost
2014,11020788,Retained
2015,11020792,Retained
2015,11020796,Retained
2014,11020799,Retained
2014,11020807,Retained
2015,11020810,Retained
2015,11020835,Retained
2015,11020837,Retained
2013,11020860,Retained
2015,11020863,Retained
2015,11020872,Retained
2014,11020923,Retained
2014,11020929,Retained
2015,11020931,Retained
2014,11020936,Retained
2014,11020937,Retained
2015,11020938,Retained
2015,11020952,Retained
2015,11020960,Retained
2014,11020967,Retained
2015,11020973,Retained
2015,11020974,Retained
2015,11020996,Retained
2014,11021015,Retained
2015,11021021,Retained
2015,11021024,Retained
2015,11021025,Retained
2014,11021034,Retained
2014,11021035,Retained
2014,11021039,Retained
2013,11021056,Lost
2013,11021057,Retained
2014,11021109,Retained
2015,11021144,Retained
2014,11021158,Retained
2015,11021168,Retained
2014,11021173,Retained
2014,11021205,Lost
2014,11021220,Retained
2015,11021238,Retained
2015,11021245,Retained
2014,11021248,Retained
2014,11021249,Retained
2015,11021251,Retained
2014,11021254,Retained
2015,11021259,Retained
2014,11021264,Retained
2014,11021268,Retained
2014,11021294,Retained
2014,11021305,Retained
2015,11021308,Retained
2015,11021328,Retained
2014,11021329,Retained
2014,11021331,Retained
2014,11021341,Retained
2014,11021352,Retained
2015,11021354,Retained
2015,11021378,Retained
2015,11021381,Retained
2015,11021382,Retained
2014,11021383,Retained
2015,11021393,Retained
2015,11021396,Retained
2014,11021407,Retained
2015,11021417,Retained
2014,11021421,Retained
2015,11021443,Retained
2014,11021460,Retained
2014,11021496,Retained
2015,11021500,Retained
2015,11021505,Retained
2015,11021526,Retained
2014,11021527,Retained
2014,11021534,Retained
2013,11021542,Retained
2015,11021545,Retained
2015,11021553,Retained
2015,11021567,Retained
2014,11021572,Retained
2014,11021573,Retained
2014,11021584,Retained
2014,11021585,Retained
2015,11021586,Retained
2015,11021587,Retained
2014,11021592,Retained
2014,11021595,Retained
2014,11021596,Retained
2014,11021600,Retained
2014,11021606,Retained
2015,11021610,Retained
2014,11021616,Retained
2014,11021625,Retained
2015,11021633,Retained
2015,11021634,Retained
2015,11021635,Retained
2015,11021638,Retained
2014,11021641,Retained
2015,11021642,Retained
2015,11021643,Retained
2015,11021645,Retained
2015,11021647,Retained
2015,11021652,Retained
2015,11021654,Retained
2015,11021657,Retained
2015,11021659,Retained
2015,11021660,Retained
2015,11021661,Retained
2015,11021663,Retained
2015,11021664,Retained
2015,11021665,Retained
2015,11021668,Retained
2015,11021671,Retained
2015,11021674,Retained
2014,11021676,Retained
2015,11021677,Retained
2015,11021679,Retained
2014,11021686,Retained
2013,11021735,Retained
2015,11021736,Retained
2014,11021757,Retained
2015,11021782,Retained
2014,11021791,Retained
2015,11021792,Retained
2015,11021836,Retained
2013,11021840,Lost
2014,11021845,Retained
2014,11021846,Retained
2014,11021847,Retained
2015,11021848,Retained
2014,11021849,Retained
2014,11021852,Retained
2015,11021853,Retained
2014,11021858,Retained
2014,11021889,Retained
2015,11021893,Retained
2015,11021897,Retained
2015,11021906,Retained
2015,11021919,Retained
2015,11021920,Retained
2014,11021921,Retained
2015,11021922,Retained
2015,11021924,Retained
2015,11021926,Retained
2015,11021928,Retained
2015,11021932,Retained
2015,11021936,Retained
2015,11021938,Retained
2015,11021939,Retained
2015,11021940,Retained
2015,11021942,Retained
2015,11021943,Retained
2015,11021944,Retained
2014,11021945,Retained
2015,11021946,Retained
2014,11021947,Retained
2015,11021951,Retained
2014,11021952,Retained
2015,11021953,Retained
2014,11021955,Retained
2015,11021959,Retained
2015,11021964,Retained
2015,11021969,Retained
2014,11021973,Retained
2015,11021979,Retained
2013,11021985,Retained
2015,11022004,Retained
2015,11022005,Retained
2015,11022044,Retained
2014,11022045,Retained
2015,11022050,Retained
2013,11022052,Lost
2015,11022061,Retained
2014,11022070,Retained
2015,11022072,Retained
2014,11022100,Retained
2015,11022101,Retained
2015,11022102,Retained
2015,11022103,Retained
2015,11022106,Retained
2015,11022109,Retained
2015,11022110,Retained
2015,11022111,Retained
2015,11022113,Retained
2014,11022116,Retained
2015,11022117,Retained
2015,11022118,Retained
2015,11022119,Retained
2015,11022120,Retained
2014,11022121,Retained
2015,11022122,Retained
2014,11022123,Retained
2015,11022128,Retained
2014,11022130,Retained
2014,11022149,Retained
2013,11022156,Retained
2015,11022161,Retained
2015,11022165,Retained
2015,11022180,Retained
2014,11022188,Retained
2014,11022193,Retained
2013,11022209,Retained
2015,11022259,Retained
2015,11022281,Retained
2014,11022307,Retained
2015,11022312,Retained
2015,11022342,Retained
2014,11022349,Lost
2015,11022350,Retained
2015,11022351,Retained
2015,11022361,Retained
2015,11022375,Retained
2014,11022422,Retained
2014,11022431,Retained
2015,11022436,Retained
2015,11022458,Retained
2014,11022474,Retained
2014,11022487,Retained
2015,11022489,Retained
2014,11022495,Retained
2014,11022501,Retained
2013,11022558,Retained
2015,11022573,Retained
2015,11022591,Retained
2014,11022619,Retained
2015,11022632,Retained
2015,11022636,Retained
2013,11022641,Retained
2014,11022677,Retained
2014,11022683,Retained
2015,11022684,Retained
2015,11022686,Retained
2014,11022690,Retained
2015,11022691,Retained
2015,11022733,Retained
2015,11022760,Retained
2014,11022773,Retained
2015,11022777,Retained
2015,11022780,Retained
2015,11022782,Retained
2015,11022783,Retained
2014,11022795,Retained
2013,11022796,Retained
2014,11022797,Retained
